"ref_area","source","indicator","sex","classif1","time","obs_value","obs_status","note_classif","note_indicator","note_source"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_6","2024",102.843,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2024",449.865,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2024",178.057,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_9","2024",286.505,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_0","2024",4.821,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_X","2024",113.366,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_TOTAL","2024",2582.596,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_1","2024",272.071,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_2","2024",650.844,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_3","2024",416.642,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_4","2024",218.638,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_5","2024",217.118,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_6","2024",78.77,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_7","2024",389.874,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_8","2024",147.078,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_9","2024",130.992,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_0","2024",4.683,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_X","2024",55.888,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_TOTAL","2024",2292.887,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_1","2024",149.814,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_2","2024",639.137,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_3","2024",401.934,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_4","2024",360.687,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_5","2024",413.141,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_6","2024",24.073,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_7","2024",59.991,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_8","2024",30.98,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_9","2024",155.513,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_0","2024",,"U",,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_X","2024",57.479,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2023",4848.18,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2023",2465.673,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L2","2023",1961.122,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L1","2023",278.648,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_X","2023",142.738,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_TOTAL","2023",2584.236,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_L3-4","2023",1320.551,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_L2","2023",1059.768,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_L1","2023",127.601,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_X","2023",76.316,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_TOTAL","2023",2263.944,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_L3-4","2023",1145.122,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_L2","2023",901.353,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_L1","2023",151.047,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_X","2023",66.422,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2023",4848.18,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2023",413.718,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2023",1255.342,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2023",796.612,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2023",596.648,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2023",635.905,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_6","2023",101.175,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2023",447.209,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2023",180.185,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_9","2023",278.648,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_0","2023",3.934,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_X","2023",138.803,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_TOTAL","2023",2584.236,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_1","2023",279.691,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_2","2023",639.021,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_3","2023",401.838,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_4","2023",222.197,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_5","2023",216.406,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_6","2023",78.731,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_7","2023",390.037,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_8","2023",152.397,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_9","2023",127.601,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_0","2023",3.385,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_X","2023",72.93,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_TOTAL","2023",2263.944,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_1","2023",134.028,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_2","2023",616.321,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_3","2023",394.774,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_4","2023",374.451,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_5","2023",419.498,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_6","2023",22.444,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_7","2023",57.172,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_8","2023",27.788,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_9","2023",151.047,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_0","2023",,"U",,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_X","2023",65.873,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2022",4752.211,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2022",2402.372,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L2","2022",1904.767,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L1","2022",279.281,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_X","2022",165.791,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_TOTAL","2022",2534.557,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_L3-4","2022",1290.51,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_L2","2022",1023.007,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_L1","2022",132.008,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_X","2022",89.033,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_TOTAL","2022",2217.654,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_L3-4","2022",1111.863,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_L2","2022",881.761,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_L1","2022",147.273,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_X","2022",76.758,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2022",4752.211,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2022",391.37,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2022",1221.146,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2022",789.856,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2022",597.47,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2022",602.827,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_6","2022",99.703,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2022",436.355,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2022",168.411,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_9","2022",279.281,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_0","2022",2.613,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_X","2022",163.178,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_TOTAL","2022",2534.557,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_1","2022",270.312,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_2","2022",622.123,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_3","2022",398.075,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_4","2022",218.61,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_5","2022",204.166,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_6","2022",75.997,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_7","2022",383.084,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_8","2022",141.15,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_9","2022",132.008,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_0","2022",2.479,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_X","2022",86.554,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_TOTAL","2022",2217.654,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_1","2022",121.058,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_2","2022",599.023,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_3","2022",391.782,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_4","2022",378.86,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_5","2022",398.662,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_6","2022",23.707,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_7","2022",53.271,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_8","2022",27.261,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_9","2022",147.273,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_0","2022",,"U",,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_X","2022",76.624,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2021",4707.008,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2021",2383.06,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L2","2021",1938.897,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L1","2021",263.083,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_X","2021",121.968,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_TOTAL","2021",2504.734,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_L3-4","2021",1279.469,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_L2","2021",1045.304,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_L1","2021",116.945,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_X","2021",63.016,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_TOTAL","2021",2202.274,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_L3-4","2021",1103.591,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_L2","2021",893.593,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_L1","2021",146.138,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_X","2021",58.952,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2021",4707.008,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2021",383.58,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2021",1215.296,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2021",784.184,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2021",600.939,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2021",603.494,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_6","2021",111.322,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2021",459.49,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2021",163.653,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_9","2021",263.083,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_0","2021",2.642,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_X","2021",119.326,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_TOTAL","2021",2504.734,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_1","2021",262.061,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_2","2021",609.813,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_3","2021",407.595,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_4","2021",219.443,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_5","2021",200.34,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_6","2021",84.14,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_7","2021",403.894,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_8","2021",137.488,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_9","2021",116.945,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_0","2021",2.525,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_X","2021",60.491,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_TOTAL","2021",2202.274,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_1","2021",121.519,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_2","2021",605.483,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_3","2021",376.59,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_4","2021",381.496,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_5","2021",403.154,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_6","2021",27.182,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_7","2021",55.595,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_8","2021",26.165,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_9","2021",146.138,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_0","2021",,"U",,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_X","2021",58.835,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2020",4696.134,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2020",2411.579,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L2","2020",2032.824,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L1","2020",237.101,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_X","2020",14.629,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_TOTAL","2020",2504.436,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_L3-4","2020",1288.278,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_L2","2020",1113.973,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_L1","2020",92.624,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_X","2020",9.562,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_TOTAL","2020",2191.698,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_L3-4","2020",1123.301,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_L2","2020",918.851,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_L1","2020",144.477,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_X","2020",5.068,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2020",4696.134,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2020",362.659,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2020",1243.289,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2020",805.631,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2020",605.797,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2020",623.438,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_6","2020",123.67,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2020",511.952,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2020",167.968,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_9","2020",237.101,,,,"R1:3513"
"CHE","BA:253","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_0","2020",1.409,,,,"R1:3513"
