iso3,nace,exposure,year,dlp_hw,flag
PRT,G-I,control,2019,2.5,
PRT,G-I,control,2020,-4.2,
PRT,G-I,control,2021,1.7,
PRT,G-I,control,2022,5.2,
PRT,G-I,control,2023,-2.3,
PRT,G-I,control,2024,0.8,p
PRT,G-I,control,2025,-0.7,p
PRT,J,exposed,2000,2.1,
PRT,J,exposed,2001,11.8,
PRT,J,exposed,2002,1.5,
PRT,J,exposed,2003,1.9,
PRT,J,exposed,2004,1.8,
PRT,J,exposed,2005,0.6,
PRT,J,exposed,2006,1.3,
PRT,J,exposed,2007,0.1,
PRT,J,exposed,2008,-1.5,
PRT,J,exposed,2009,-2.8,
PRT,J,exposed,2010,-5.2,
PRT,J,exposed,2011,4.3,
PRT,J,exposed,2012,-3.2,
PRT,J,exposed,2013,-4.4,
PRT,J,exposed,2014,-3.8,
PRT,J,exposed,2015,-6.2,
PRT,J,exposed,2016,-1.3,
PRT,J,exposed,2017,-3.2,
PRT,J,exposed,2018,-1.6,
PRT,J,exposed,2019,0.8,
PRT,J,exposed,2020,2.8,
PRT,J,exposed,2021,-3.5,
PRT,J,exposed,2022,-2.2,
PRT,J,exposed,2023,-5.7,
PRT,J,exposed,2024,2.1,p
PRT,J,exposed,2025,-0.5,p
PRT,K,exposed,2000,1.0,
PRT,K,exposed,2001,21.2,
PRT,K,exposed,2002,9.4,
PRT,K,exposed,2003,10.6,
PRT,K,exposed,2004,9.4,
PRT,K,exposed,2005,2.5,
PRT,K,exposed,2006,9.4,
PRT,K,exposed,2007,7.5,
PRT,K,exposed,2008,6.3,
PRT,K,exposed,2009,-3.7,
PRT,K,exposed,2010,-4.4,
PRT,K,exposed,2011,-0.7,
PRT,K,exposed,2012,-7.1,
PRT,K,exposed,2013,-4.5,
PRT,K,exposed,2014,-8.1,
PRT,K,exposed,2015,-2.5,
PRT,K,exposed,2016,0.2,
PRT,K,exposed,2017,-1.1,
PRT,K,exposed,2018,4.4,
PRT,K,exposed,2019,0.6,
PRT,K,exposed,2020,4.6,
PRT,K,exposed,2021,6.3,
PRT,K,exposed,2022,5.3,
PRT,K,exposed,2023,-0.1,
PRT,K,exposed,2024,2.7,p
PRT,K,exposed,2025,1.7,p
PRT,M,exposed,2000,-1.1,
PRT,M,exposed,2001,-2.8,
PRT,M,exposed,2002,-1.2,
PRT,M,exposed,2003,-2.7,
PRT,M,exposed,2004,-1.6,
PRT,M,exposed,2005,1.7,
PRT,M,exposed,2006,0.1,
PRT,M,exposed,2007,-1.3,
PRT,M,exposed,2008,-0.1,
PRT,M,exposed,2009,-3.9,
PRT,M,exposed,2010,-0.3,
PRT,M,exposed,2011,-0.3,
PRT,M,exposed,2012,-1.3,
PRT,M,exposed,2013,2.8,
PRT,M,exposed,2014,1.4,
PRT,M,exposed,2015,-5.7,
PRT,M,exposed,2016,1.5,
PRT,M,exposed,2017,3.5,
PRT,M,exposed,2018,0.9,
PRT,M,exposed,2019,3.1,
PRT,M,exposed,2020,2.8,
PRT,M,exposed,2021,0.3,
PRT,M,exposed,2022,3.8,
PRT,M,exposed,2023,0.6,
PRT,M,exposed,2024,-2.3,p
ROU,C,control,2000,12.6,
ROU,C,control,2001,11.3,
ROU,C,control,2002,-0.2,
ROU,C,control,2003,8.5,
ROU,C,control,2004,12.1,b
ROU,C,control,2005,10.5,
ROU,C,control,2006,9.5,
ROU,C,control,2007,-1.3,
ROU,C,control,2008,21.1,
ROU,C,control,2009,6.0,
ROU,C,control,2010,7.5,
ROU,C,control,2011,7.6,
ROU,C,control,2012,-11.1,
ROU,C,control,2013,-0.3,
ROU,C,control,2014,7.7,
ROU,C,control,2015,9.0,
ROU,C,control,2016,-2.0,
ROU,C,control,2017,7.2,
ROU,C,control,2018,5.5,
ROU,C,control,2019,-0.8,
ROU,C,control,2020,1.7,
ROU,C,control,2021,1.9,
ROU,C,control,2022,-8.0,
ROU,C,control,2023,11.3,
ROU,C,control,2024,-2.3,p
ROU,C,control,2025,1.1,p
ROU,F,control,2000,5.8,
ROU,F,control,2001,7.8,
ROU,F,control,2002,10.9,
ROU,F,control,2003,6.4,
ROU,F,control,2004,12.9,b
ROU,F,control,2005,5.0,
ROU,F,control,2006,13.7,
ROU,F,control,2007,4.2,
ROU,F,control,2008,24.8,
ROU,F,control,2009,-1.5,
ROU,F,control,2010,-14.0,
ROU,F,control,2011,-24.8,
ROU,F,control,2012,-2.6,
ROU,F,control,2013,10.1,
ROU,F,control,2014,5.8,
ROU,F,control,2015,6.1,
ROU,F,control,2016,-0.3,
ROU,F,control,2017,-6.1,
ROU,F,control,2018,-3.9,
ROU,F,control,2019,1.0,
ROU,F,control,2020,1.1,
ROU,F,control,2021,-2.7,
ROU,F,control,2022,0.5,
ROU,F,control,2023,7.8,
ROU,F,control,2024,-7.3,p
ROU,F,control,2025,6.7,p
ROU,G-I,control,2000,-1.6,
ROU,G-I,control,2001,-0.7,
ROU,G-I,control,2002,2.9,
ROU,G-I,control,2003,12.5,
ROU,G-I,control,2004,13.4,b
ROU,G-I,control,2005,13.2,
ROU,G-I,control,2006,9.0,
ROU,G-I,control,2007,8.4,
ROU,G-I,control,2008,3.0,
ROU,G-I,control,2009,-2.4,
ROU,G-I,control,2010,-8.6,
ROU,G-I,control,2011,3.2,
ROU,G-I,control,2012,62.9,
ROU,G-I,control,2013,-13.7,
ROU,G-I,control,2014,1.2,
ROU,G-I,control,2015,5.5,
ROU,G-I,control,2016,6.9,
ROU,G-I,control,2017,5.2,
ROU,G-I,control,2018,3.5,
ROU,G-I,control,2019,0.3,
ROU,G-I,control,2020,-1.4,
ROU,G-I,control,2021,5.8,
ROU,G-I,control,2022,7.0,
ROU,G-I,control,2023,2.5,
ROU,G-I,control,2024,-4.9,p
ROU,G-I,control,2025,-0.9,p
ROU,J,exposed,2000,8.6,
ROU,J,exposed,2001,2.9,
ROU,J,exposed,2002,-1.3,
ROU,J,exposed,2003,3.8,
ROU,J,exposed,2004,26.3,b
ROU,J,exposed,2005,1.7,
ROU,J,exposed,2006,6.3,
ROU,J,exposed,2007,37.0,
ROU,J,exposed,2008,11.5,
ROU,J,exposed,2009,-7.1,
ROU,J,exposed,2010,3.5,
ROU,J,exposed,2011,1.0,
ROU,J,exposed,2012,-0.5,
ROU,J,exposed,2013,18.5,
ROU,J,exposed,2014,0.9,
ROU,J,exposed,2015,-7.9,
ROU,J,exposed,2016,9.3,
ROU,J,exposed,2017,10.0,
ROU,J,exposed,2018,5.9,
ROU,J,exposed,2019,19.2,
ROU,J,exposed,2020,0.4,
ROU,J,exposed,2021,4.4,
ROU,J,exposed,2022,20.2,
ROU,J,exposed,2023,20.4,
ROU,J,exposed,2024,-18.1,p
ROU,J,exposed,2025,5.0,p
ROU,K,exposed,2000,13.4,
ROU,K,exposed,2001,1.8,
ROU,K,exposed,2002,-12.2,
ROU,K,exposed,2003,-11.0,
ROU,K,exposed,2004,37.6,b
ROU,K,exposed,2005,5.3,
ROU,K,exposed,2006,-4.2,
ROU,K,exposed,2007,10.7,
ROU,K,exposed,2008,2.6,
ROU,K,exposed,2009,-19.7,
ROU,K,exposed,2010,-3.6,
ROU,K,exposed,2011,9.9,
ROU,K,exposed,2012,19.5,
ROU,K,exposed,2013,35.8,
ROU,K,exposed,2014,-10.0,
ROU,K,exposed,2015,-1.2,
ROU,K,exposed,2016,6.4,
ROU,K,exposed,2017,-18.1,
ROU,K,exposed,2018,4.2,
ROU,K,exposed,2019,-4.9,
ROU,K,exposed,2020,51.3,
ROU,K,exposed,2021,-5.3,
ROU,K,exposed,2022,1.0,
ROU,K,exposed,2023,27.5,
ROU,K,exposed,2024,2.5,p
ROU,K,exposed,2025,5.9,p
ROU,M,exposed,2000,-0.4,
ROU,M,exposed,2001,0.3,
ROU,M,exposed,2002,19.0,
ROU,M,exposed,2003,18.4,
ROU,M,exposed,2004,33.4,b
ROU,M,exposed,2005,16.3,
ROU,M,exposed,2006,14.0,
ROU,M,exposed,2007,-9.3,
ROU,M,exposed,2008,6.8,
ROU,M,exposed,2009,-5.9,
ROU,M,exposed,2010,-16.0,
ROU,M,exposed,2011,24.4,
ROU,M,exposed,2012,16.9,
ROU,M,exposed,2013,24.2,
ROU,M,exposed,2014,-6.0,
ROU,M,exposed,2015,9.6,
ROU,M,exposed,2016,-6.6,
ROU,M,exposed,2017,7.3,
ROU,M,exposed,2018,-0.2,
ROU,M,exposed,2019,9.6,
ROU,M,exposed,2020,9.1,
ROU,M,exposed,2021,-5.0,
ROU,M,exposed,2022,22.5,
ROU,M,exposed,2023,0.5,p
ROU,M,exposed,2024,-14.3,p
SRB,C,control,2000,14.6,
SRB,C,control,2001,4.6,
SRB,C,control,2002,16.2,
SRB,C,control,2003,6.8,
SRB,C,control,2004,15.5,
SRB,C,control,2005,7.1,
SRB,C,control,2006,14.4,
SRB,C,control,2007,10.3,
SRB,C,control,2008,6.0,
SRB,C,control,2009,-8.0,
SRB,C,control,2010,8.6,
SRB,C,control,2011,5.6,
SRB,C,control,2012,2.4,
SRB,C,control,2013,15.9,
SRB,C,control,2014,-3.1,
SRB,C,control,2015,2.8,
SRB,C,control,2016,-3.4,
SRB,C,control,2017,-3.1,
SRB,C,control,2018,-4.6,
SRB,C,control,2019,-4.0,
SRB,C,control,2020,-4.2,
SRB,C,control,2021,5.3,
SRB,C,control,2022,1.9,
SRB,C,control,2023,0.5,p
SRB,C,control,2024,6.2,p
SRB,C,control,2025,3.0,e
SRB,F,control,2000,7.9,
SRB,F,control,2001,-1.1,
SRB,F,control,2002,49.0,
SRB,F,control,2003,18.7,
SRB,F,control,2004,10.8,
SRB,F,control,2005,17.6,
SRB,F,control,2006,6.3,
SRB,F,control,2007,11.1,
SRB,F,control,2008,-0.4,
SRB,F,control,2009,2.4,
SRB,F,control,2010,2.6,
SRB,F,control,2011,15.3,
SRB,F,control,2012,6.2,
SRB,F,control,2013,-9.6,
SRB,F,control,2014,3.3,
SRB,F,control,2015,11.3,
SRB,F,control,2016,5.1,
SRB,F,control,2017,3.4,
SRB,F,control,2018,5.5,
SRB,F,control,2019,23.5,
SRB,F,control,2020,-3.2,
SRB,F,control,2021,2.1,
SRB,F,control,2022,-13.4,
SRB,F,control,2023,9.3,p
SRB,F,control,2024,4.6,p
SRB,F,control,2025,-5.9,e
SRB,G-I,control,2000,-0.7,
SRB,G-I,control,2001,6.8,
SRB,G-I,control,2002,11.0,
SRB,G-I,control,2003,11.0,
SRB,G-I,control,2004,-3.6,
SRB,G-I,control,2005,21.1,
SRB,G-I,control,2006,4.0,
SRB,G-I,control,2007,23.5,
SRB,G-I,control,2008,8.0,
SRB,G-I,control,2009,3.5,
SRB,G-I,control,2010,6.8,
SRB,G-I,control,2011,-0.1,
SRB,G-I,control,2012,-4.9,
SRB,G-I,control,2013,-7.4,
SRB,G-I,control,2014,-2.3,
SRB,G-I,control,2015,0.2,
SRB,G-I,control,2016,3.0,
SRB,G-I,control,2017,2.6,
SRB,G-I,control,2018,7.0,
SRB,G-I,control,2019,7.7,
SRB,G-I,control,2020,-3.7,
SRB,G-I,control,2021,12.8,
SRB,G-I,control,2022,-0.5,
SRB,G-I,control,2023,4.3,p
SRB,G-I,control,2024,4.7,p
SRB,G-I,control,2025,0.7,e
SRB,J,exposed,2000,-2.8,
SRB,J,exposed,2001,8.7,
SRB,J,exposed,2002,19.3,
SRB,J,exposed,2003,22.0,
SRB,J,exposed,2004,4.5,
SRB,J,exposed,2005,13.7,
SRB,J,exposed,2006,14.8,
SRB,J,exposed,2007,14.5,
SRB,J,exposed,2008,9.6,
SRB,J,exposed,2009,10.4,
SRB,J,exposed,2010,0.7,
SRB,J,exposed,2011,0.4,
SRB,J,exposed,2012,3.3,
SRB,J,exposed,2013,-3.9,
SRB,J,exposed,2014,3.2,
SRB,J,exposed,2015,-2.8,
SRB,J,exposed,2016,3.0,
SRB,J,exposed,2017,-1.2,
SRB,J,exposed,2018,1.4,
SRB,J,exposed,2019,3.5,
SRB,J,exposed,2020,1.9,
SRB,J,exposed,2021,-5.2,
SRB,J,exposed,2022,1.7,
SRB,J,exposed,2023,-2.4,p
SRB,J,exposed,2024,6.0,p
SRB,J,exposed,2025,2.5,e
SRB,K,exposed,2000,98.1,
SRB,K,exposed,2001,-16.3,
SRB,K,exposed,2002,12.8,
SRB,K,exposed,2003,14.7,
SRB,K,exposed,2004,9.5,
SRB,K,exposed,2005,13.5,
SRB,K,exposed,2006,12.2,
SRB,K,exposed,2007,11.5,
SRB,K,exposed,2008,8.5,
SRB,K,exposed,2009,-1.4,
SRB,K,exposed,2010,5.9,
SRB,K,exposed,2011,1.6,
SRB,K,exposed,2012,3.2,
SRB,K,exposed,2013,4.0,
SRB,K,exposed,2014,4.1,
SRB,K,exposed,2015,-6.9,
SRB,K,exposed,2016,7.9,
SRB,K,exposed,2017,2.7,
SRB,K,exposed,2018,7.4,
SRB,K,exposed,2019,1.7,
SRB,K,exposed,2020,4.4,
SRB,K,exposed,2021,13.3,
SRB,K,exposed,2022,1.6,
SRB,K,exposed,2023,-1.6,p
SRB,K,exposed,2024,5.6,p
SRB,K,exposed,2025,5.1,e
SRB,M,exposed,2000,4.1,
SRB,M,exposed,2001,4.8,
SRB,M,exposed,2002,2.3,
SRB,M,exposed,2003,22.3,
SRB,M,exposed,2004,-3.2,
SRB,M,exposed,2005,29.8,
SRB,M,exposed,2006,11.2,
SRB,M,exposed,2007,6.6,
SRB,M,exposed,2008,6.4,
SRB,M,exposed,2009,-2.9,
SRB,M,exposed,2010,-3.6,
SRB,M,exposed,2011,-3.8,
SRB,M,exposed,2012,-2.7,
SRB,M,exposed,2013,-9.5,
SRB,M,exposed,2014,-1.6,
SRB,M,exposed,2015,-4.4,
SRB,M,exposed,2016,0.6,
SRB,M,exposed,2017,-2.4,
SRB,M,exposed,2018,-2.9,
SRB,M,exposed,2019,-0.5,
SRB,M,exposed,2020,2.9,
SRB,M,exposed,2021,-1.5,
SRB,M,exposed,2022,2.1,
SRB,M,exposed,2023,4.8,p
SRB,M,exposed,2024,8.6,p
SVK,C,control,2000,15.1,
SVK,C,control,2001,15.3,
SVK,C,control,2002,8.0,
SVK,C,control,2003,15.9,
SVK,C,control,2004,18.4,
SVK,C,control,2005,12.0,
SVK,C,control,2006,10.5,
SVK,C,control,2007,7.1,
SVK,C,control,2008,-1.5,
SVK,C,control,2009,-2.1,
SVK,C,control,2010,27.1,
SVK,C,control,2011,1.5,
SVK,C,control,2012,1.1,
SVK,C,control,2013,1.9,
SVK,C,control,2014,19.5,
SVK,C,control,2015,10.6,
SVK,C,control,2016,-4.0,
SVK,C,control,2017,-1.5,
SVK,C,control,2018,11.3,
SVK,C,control,2019,6.6,
SVK,C,control,2020,-1.0,
SVK,C,control,2021,-6.6,
SVK,C,control,2022,1.4,
SVK,C,control,2023,-4.1,
SVK,C,control,2024,2.8,
SVK,C,control,2025,3.3,
SVK,F,control,2000,12.8,
SVK,F,control,2001,0.3,
SVK,F,control,2002,15.4,
SVK,F,control,2003,-7.2,
SVK,F,control,2004,-0.2,
SVK,F,control,2005,-3.4,
SVK,F,control,2006,11.4,
SVK,F,control,2007,2.8,
SVK,F,control,2008,8.8,
SVK,F,control,2009,-2.8,
SVK,F,control,2010,-4.1,
SVK,F,control,2011,2.3,
SVK,F,control,2012,11.9,
SVK,F,control,2013,-9.7,
SVK,F,control,2014,4.9,
SVK,F,control,2015,5.5,
SVK,F,control,2016,-2.5,
SVK,F,control,2017,6.1,
SVK,F,control,2018,-2.7,
SVK,F,control,2019,-15.6,
SVK,F,control,2020,8.8,
SVK,F,control,2021,18.8,
SVK,F,control,2022,-10.1,
SVK,F,control,2023,-3.2,
SVK,F,control,2024,-2.4,
SVK,F,control,2025,-0.3,
SVK,G-I,control,2000,1.2,
SVK,G-I,control,2001,3.3,
SVK,G-I,control,2002,-7.2,
SVK,G-I,control,2003,8.8,
SVK,G-I,control,2004,-3.3,
SVK,G-I,control,2005,8.2,
SVK,G-I,control,2006,-5.0,
SVK,G-I,control,2007,3.3,
SVK,G-I,control,2008,6.0,
SVK,G-I,control,2009,-9.6,
SVK,G-I,control,2010,9.1,
SVK,G-I,control,2011,3.4,
SVK,G-I,control,2012,-3.5,
SVK,G-I,control,2013,-5.2,
SVK,G-I,control,2014,4.0,
SVK,G-I,control,2015,0.2,
SVK,G-I,control,2016,-5.9,
SVK,G-I,control,2017,4.6,
SVK,G-I,control,2018,-1.5,
SVK,G-I,control,2019,9.8,
SVK,G-I,control,2020,15.8,
SVK,G-I,control,2021,-4.4,
SVK,G-I,control,2022,2.6,
SVK,G-I,control,2023,11.2,
SVK,G-I,control,2024,3.7,
SVK,G-I,control,2025,1.4,
SVK,J,exposed,2000,-18.4,
SVK,J,exposed,2001,5.4,
SVK,J,exposed,2002,17.2,
SVK,J,exposed,2003,3.6,
SVK,J,exposed,2004,3.4,
SVK,J,exposed,2005,1.3,
SVK,J,exposed,2006,3.5,
SVK,J,exposed,2007,6.7,
SVK,J,exposed,2008,-4.6,
SVK,J,exposed,2009,5.8,
SVK,J,exposed,2010,9.6,
SVK,J,exposed,2011,-8.9,
SVK,J,exposed,2012,17.6,
SVK,J,exposed,2013,-7.4,
SVK,J,exposed,2014,-8.0,
SVK,J,exposed,2015,5.3,
SVK,J,exposed,2016,5.8,
SVK,J,exposed,2017,-0.5,
SVK,J,exposed,2018,-3.7,
SVK,J,exposed,2019,-0.8,
SVK,J,exposed,2020,-3.1,
SVK,J,exposed,2021,2.8,
SVK,J,exposed,2022,0.3,
SVK,J,exposed,2023,-0.8,
SVK,J,exposed,2024,-0.6,
SVK,J,exposed,2025,2.5,
SVK,K,exposed,2000,-25.3,
SVK,K,exposed,2001,-12.8,
SVK,K,exposed,2002,69.9,
SVK,K,exposed,2003,-7.7,
SVK,K,exposed,2004,-6.1,
SVK,K,exposed,2005,9.3,
SVK,K,exposed,2006,-7.5,
SVK,K,exposed,2007,-10.1,
SVK,K,exposed,2008,-9.6,
SVK,K,exposed,2009,6.2,
SVK,K,exposed,2010,4.4,
SVK,K,exposed,2011,5.7,
SVK,K,exposed,2012,-4.3,
SVK,K,exposed,2013,9.2,
SVK,K,exposed,2014,10.2,
SVK,K,exposed,2015,2.4,
SVK,K,exposed,2016,-1.6,
SVK,K,exposed,2017,3.3,
SVK,K,exposed,2018,8.5,
SVK,K,exposed,2019,0.5,
SVK,K,exposed,2020,4.0,
SVK,K,exposed,2021,11.9,
SVK,K,exposed,2022,-14.3,
SVK,K,exposed,2023,-0.6,
SVK,K,exposed,2024,2.2,
SVK,K,exposed,2025,3.4,
SVK,M,exposed,2000,-15.3,
SVK,M,exposed,2001,-10.7,
SVK,M,exposed,2002,17.6,
SVK,M,exposed,2003,-6.5,
SVK,M,exposed,2004,-11.8,
SVK,M,exposed,2005,4.4,
SVK,M,exposed,2006,28.1,
SVK,M,exposed,2007,10.6,
SVK,M,exposed,2008,10.7,
SVK,M,exposed,2009,-11.0,
SVK,M,exposed,2010,14.3,
SVK,M,exposed,2011,0.8,
SVK,M,exposed,2012,-3.5,
SVK,M,exposed,2013,1.4,
SVK,M,exposed,2014,18.3,
SVK,M,exposed,2015,5.3,
SVK,M,exposed,2016,12.9,
SVK,M,exposed,2017,-1.1,
SVK,M,exposed,2018,-3.2,
SVK,M,exposed,2019,-18.1,
SVK,M,exposed,2020,7.2,
SVK,M,exposed,2021,34.9,
SVK,M,exposed,2022,-6.1,
SVK,M,exposed,2023,3.9,
SVK,M,exposed,2024,0.0,
SVN,C,control,2000,9.0,
SVN,C,control,2001,5.7,
SVN,C,control,2002,4.0,
SVN,C,control,2003,8.7,
SVN,C,control,2004,4.5,
SVN,C,control,2005,8.0,
SVN,C,control,2006,10.1,
SVN,C,control,2007,8.8,
SVN,C,control,2008,1.3,
SVN,C,control,2009,-5.2,
SVN,C,control,2010,10.3,
SVN,C,control,2011,4.4,
SVN,C,control,2012,-0.2,
SVN,C,control,2013,0.8,
SVN,C,control,2014,3.6,
SVN,C,control,2015,1.1,
SVN,C,control,2016,4.0,
SVN,C,control,2017,5.4,
SVN,C,control,2018,0.3,
SVN,C,control,2019,4.8,
SVN,C,control,2020,4.3,
SVN,C,control,2021,3.2,
SVN,C,control,2022,-3.5,
SVN,C,control,2023,1.5,
SVN,C,control,2024,3.6,
SVN,C,control,2025,1.2,
SVN,F,control,2000,-8.3,
SVN,F,control,2001,-3.5,
SVN,F,control,2002,-0.9,
SVN,F,control,2003,3.3,
SVN,F,control,2004,-1.7,
SVN,F,control,2005,2.6,
SVN,F,control,2006,10.6,
SVN,F,control,2007,7.5,
SVN,F,control,2008,-6.9,
SVN,F,control,2009,-13.5,
SVN,F,control,2010,-10.0,
SVN,F,control,2011,3.4,
SVN,F,control,2012,0.2,
SVN,F,control,2013,-3.1,
SVN,F,control,2014,9.3,
SVN,F,control,2015,-4.8,
SVN,F,control,2016,4.9,
SVN,F,control,2017,7.8,
SVN,F,control,2018,4.7,
SVN,F,control,2019,-1.0,
SVN,F,control,2020,-0.7,
SVN,F,control,2021,-2.1,
SVN,F,control,2022,-5.6,
SVN,F,control,2023,10.9,
SVN,F,control,2024,-5.6,
SVN,F,control,2025,11.6,
SVN,G-I,control,2000,-1.3,
SVN,G-I,control,2001,7.8,
SVN,G-I,control,2002,3.3,
SVN,G-I,control,2003,2.1,
SVN,G-I,control,2004,0.8,
SVN,G-I,control,2005,6.3,
SVN,G-I,control,2006,6.1,
SVN,G-I,control,2007,4.2,
SVN,G-I,control,2008,-1.8,
SVN,G-I,control,2009,-8.5,
SVN,G-I,control,2010,1.9,
SVN,G-I,control,2011,6.4,
SVN,G-I,control,2012,-2.5,
SVN,G-I,control,2013,0.9,
SVN,G-I,control,2014,2.3,
SVN,G-I,control,2015,4.0,
SVN,G-I,control,2016,5.5,
SVN,G-I,control,2017,6.0,
SVN,G-I,control,2018,4.0,
SVN,G-I,control,2019,0.3,
SVN,G-I,control,2020,2.7,
SVN,G-I,control,2021,5.4,
SVN,G-I,control,2022,-5.7,
SVN,G-I,control,2023,-1.2,
SVN,G-I,control,2024,-1.2,
SVN,G-I,control,2025,2.1,
SVN,J,exposed,2000,1.3,
SVN,J,exposed,2001,3.0,
SVN,J,exposed,2002,-8.9,
SVN,J,exposed,2003,8.6,
SVN,J,exposed,2004,5.5,
SVN,J,exposed,2005,10.7,
SVN,J,exposed,2006,3.3,
SVN,J,exposed,2007,2.7,
SVN,J,exposed,2008,2.8,
SVN,J,exposed,2009,-10.2,
SVN,J,exposed,2010,-0.3,
SVN,J,exposed,2011,0.5,
SVN,J,exposed,2012,-2.2,
SVN,J,exposed,2013,-1.1,
SVN,J,exposed,2014,1.8,
SVN,J,exposed,2015,-3.2,
SVN,J,exposed,2016,-1.9,
SVN,J,exposed,2017,3.2,
SVN,J,exposed,2018,2.2,
SVN,J,exposed,2019,6.5,
SVN,J,exposed,2020,1.6,
SVN,J,exposed,2021,6.2,
SVN,J,exposed,2022,2.9,
SVN,J,exposed,2023,3.0,
SVN,J,exposed,2024,2.1,
SVN,J,exposed,2025,3.1,
SVN,K,exposed,2000,1.8,
SVN,K,exposed,2001,-0.5,
SVN,K,exposed,2002,4.3,
SVN,K,exposed,2003,9.8,
SVN,K,exposed,2004,3.7,
SVN,K,exposed,2005,8.9,
SVN,K,exposed,2006,7.2,
SVN,K,exposed,2007,13.0,
SVN,K,exposed,2008,-2.6,
SVN,K,exposed,2009,-3.6,
SVN,K,exposed,2010,-0.7,
SVN,K,exposed,2011,0.3,
SVN,K,exposed,2012,2.4,
SVN,K,exposed,2013,-1.1,
SVN,K,exposed,2014,1.0,
SVN,K,exposed,2015,-1.0,
SVN,K,exposed,2016,6.0,
SVN,K,exposed,2017,1.6,
SVN,K,exposed,2018,3.6,
SVN,K,exposed,2019,4.0,
SVN,K,exposed,2020,1.5,
SVN,K,exposed,2021,24.2,
SVN,K,exposed,2022,3.9,
SVN,K,exposed,2023,1.6,
SVN,K,exposed,2024,-0.6,
SVN,K,exposed,2025,0.2,
SVN,M,exposed,2000,8.3,
SVN,M,exposed,2001,-0.2,
SVN,M,exposed,2002,-29.6,
SVN,M,exposed,2003,3.6,
SVN,M,exposed,2004,-0.5,
SVN,M,exposed,2005,5.2,
SVN,M,exposed,2006,2.9,
SVN,M,exposed,2007,1.4,
SVN,M,exposed,2008,1.1,
SVN,M,exposed,2009,-13.3,
SVN,M,exposed,2010,6.6,
SVN,M,exposed,2011,1.2,
SVN,M,exposed,2012,-1.0,
SVN,M,exposed,2013,-4.6,
SVN,M,exposed,2014,9.1,
SVN,M,exposed,2015,4.3,
SVN,M,exposed,2016,2.2,
SVN,M,exposed,2017,6.6,
SVN,M,exposed,2018,2.8,
SVN,M,exposed,2019,-0.9,
SVN,M,exposed,2020,0.1,
SVN,M,exposed,2021,2.2,
SVN,M,exposed,2022,0.8,
SVN,M,exposed,2023,-0.7,
SVN,M,exposed,2024,-4.0,
SWE,C,control,2000,6.9,
SWE,C,control,2001,-1.2,
SWE,C,control,2002,9.9,
SWE,C,control,2003,7.0,
SWE,C,control,2004,6.5,
SWE,C,control,2005,5.0,
SWE,C,control,2006,8.1,
SWE,C,control,2007,3.0,
SWE,C,control,2008,-4.6,
SWE,C,control,2009,-11.2,
SWE,C,control,2010,21.0,
SWE,C,control,2011,3.8,
SWE,C,control,2012,-3.1,
SWE,C,control,2013,-1.7,
SWE,C,control,2014,-0.4,
SWE,C,control,2015,8.6,
SWE,C,control,2016,1.8,
SWE,C,control,2017,0.4,
SWE,C,control,2018,4.4,
SWE,C,control,2019,-0.8,
SWE,C,control,2020,-1.0,
SWE,C,control,2021,7.3,
SWE,C,control,2022,9.0,
SWE,C,control,2023,-11.8,
SWE,C,control,2024,-1.2,b
SWE,C,control,2025,2.5,
SWE,F,control,2000,1.1,
SWE,F,control,2001,0.2,
SWE,F,control,2002,3.0,
SWE,F,control,2003,4.4,
SWE,F,control,2004,4.2,
SWE,F,control,2005,-3.3,
SWE,F,control,2006,6.1,
SWE,F,control,2007,-1.2,
SWE,F,control,2008,-12.5,
SWE,F,control,2009,3.8,
SWE,F,control,2010,-2.1,
SWE,F,control,2011,0.4,
SWE,F,control,2012,-2.2,
SWE,F,control,2013,-4.9,
SWE,F,control,2014,0.9,
SWE,F,control,2015,4.1,
SWE,F,control,2016,-7.2,
SWE,F,control,2017,2.7,
SWE,F,control,2018,1.0,
SWE,F,control,2019,1.6,
SWE,F,control,2020,1.1,
SWE,F,control,2021,-0.4,
SWE,F,control,2022,-2.2,
SWE,F,control,2023,-0.2,
SWE,F,control,2024,3.7,b
SWE,F,control,2025,-1.0,
SWE,G-I,control,2000,5.9,
SWE,G-I,control,2001,3.2,
SWE,G-I,control,2002,4.9,
SWE,G-I,control,2003,4.2,
SWE,G-I,control,2004,5.6,
SWE,G-I,control,2005,3.3,
SWE,G-I,control,2006,1.0,
SWE,G-I,control,2007,0.0,
SWE,G-I,control,2008,-3.1,
SWE,G-I,control,2009,-1.1,
SWE,G-I,control,2010,0.4,
SWE,G-I,control,2011,2.8,
SWE,G-I,control,2012,0.9,
SWE,G-I,control,2013,5.3,
SWE,G-I,control,2014,2.8,
SWE,G-I,control,2015,0.6,
SWE,G-I,control,2016,0.8,
SWE,G-I,control,2017,1.7,
SWE,G-I,control,2018,-2.4,
SWE,G-I,control,2019,4.9,
SWE,G-I,control,2020,1.2,
SWE,G-I,control,2021,5.5,
SWE,G-I,control,2022,-10.5,
SWE,G-I,control,2023,2.1,
SWE,G-I,control,2024,4.4,b
SWE,G-I,control,2025,4.1,
SWE,J,exposed,2000,-1.1,
SWE,J,exposed,2001,0.8,
SWE,J,exposed,2002,8.5,
SWE,J,exposed,2003,5.3,
SWE,J,exposed,2004,23.3,
SWE,J,exposed,2005,9.0,
